조라자,10,1,1,6,40,76
장차사,8,1,1,78,39,65
홍가마,13,1,1,4,67,21
서아하,8,1,1,51,46,77
유하아,10,1,1,73,3,52
서자자,9,1,1,7,37,45
임다아,11,1,1,67,51,49
윤나나,11,1,1,33,30,87
박하카,9,1,1,0,87,77
서마사,12,1,1,26,32,17
안라자,13,1,1,58,92,6
안사나,13,1,1,97,91,90
송사사,11,1,1,33,33,87
오자하,13,1,1,33,16,27
강아가,13,1,1,4,34,39
윤라가,9,1,1,37,96,51
정사사,11,1,1,63,9,54
홍하사,9,1,1,3,82,36
안다가,11,1,1,95,57,40
권바타,8,1,1,9,64,48
장파하,12,1,1,19,15,88
이나마,12,1,1,97,40,91
송타바,13,1,1,97,94,35
한바아,9,1,1,20,58,27
정마바,10,1,1,38,30,78
정다파,10,1,1,92,66,72
오마라,11,1,1,42,74,67
신마파,13,1,1,8,38,38
송라타,13,1,1,59,1,13
신사카,12,1,1,14,94,11
서마아,13,1,1,87,96,25
윤타타,10,1,1,55,92,15
강마타,8,1,1,45,81,65
신자카,10,1,1,75,55,63
황차파,10,1,1,70,41,65
송파다,10,1,1,65,74,18
유가하,10,1,1,70,47,37
안파가,11,1,1,52,43,72
안차다,11,1,1,9,41,29
장라마,8,1,1,8,24,62
장아가,9,1,1,92,15,36
최나아,9,1,1,88,41,13
서자가,9,1,1,36,94,5
권다차,10,1,1,73,18,10
강마타,11,1,1,34,76,28
최자마,13,1,1,44,66,45
황아하,11,1,1,56,43,88
이자사,11,1,1,50,55,52
서마라,10,1,1,20,26,74
김타나,9,1,1,99,29,95
임아카,9,1,1,53,88,12
최바다,9,1,1,76,14,98
유가가,10,1,1,97,87,33
황가아,10,1,1,82,53,83
권다가,11,1,1,73,1,45
한사파,8,1,1,28,86,14
최파가,11,1,1,93,56,29
강마바,13,1,1,1,49,28
한타하,8,1,1,39,98,49
신나아,12,1,1,3,69,45
김차차,10,1,1,7,4,12
오라바,11,1,1,92,9,27
한나하,13,1,1,6,51,96
강사차,9,1,1,74,23,9
이자사,8,1,1,26,67,77
홍마가,13,1,1,85,79,89
신가바,10,1,1,62,6,26
한다가,10,1,1,29,76,8
이타바,13,1,1,52,53,55
정카바,9,1,1,11,32,70
안하가,13,1,1,47,86,11
유아다,10,1,1,6,26,34
신카카,13,1,1,34,69,85
서타사,12,1,1,8,17,31
서타파,10,1,1,62,2,97
김마다,8,1,1,62,51,18
장가타,9,1,1,53,51,92
유타차,9,1,1,89,10,7
한타타,11,1,1,27,51,88
박차사,9,1,1,50,36,0
최다카,9,1,1,46,38,69
윤사파,9,1,1,90,25,12
강아사,12,1,1,62,1,16
유차마,11,1,1,3,6,11
한사마,8,1,1,6,8,98
박나마,13,1,1,71,27,44
신사자,10,1,1,79,9,34
윤카나,12,1,1,95,99,81
오카카,9,1,1,95,62,5
임다마,9,1,1,1,1,95
박파마,11,1,1,9,18,47
황카라,8,1,1,3,84,52
윤하자,13,1,1,11,13,6
이타가,9,1,1,4,48,85
정파카,8,1,1,82,7,80
정바나,11,1,1,54,100,9
윤사아,8,1,1,9,11,88
윤라자,13,1,1,46,14,70
홍카사,11,1,1,0,47,2
이바차,9,1,1,43,91,92
임하차,9,1,1,30,64,17
조자마,9,1,1,34,1,44
장나카,11,1,1,83,93,80
강다나,10,1,1,100,61,25
최바하,10,1,1,11,45,39
임바마,11,1,1,90,81,55
장다가,8,1,1,96,97,32
서사파,13,1,1,4,92,35
오바마,10,1,1,19,47,55
오다가,10,1,1,37,22,2
서하바,11,1,1,21,85,87
서다타,12,1,1,61,83,29
오타차,12,1,1,52,78,82
이사바,8,1,1,39,46,73
서차가,10,1,1,14,7,94
박카다,8,1,1,64,95,92
한자타,9,1,1,4,59,34
홍아차,11,1,1,23,41,99
윤나다,9,1,1,52,31,62
임타바,9,1,1,95,36,95
강바가,8,1,1,16,99,56
최차사,9,1,1,52,1,39
홍카아,11,1,1,17,75,58
최가타,13,1,1,51,59,75
강카차,11,1,1,79,80,1
정나카,13,1,1,84,97,25
유나라,8,1,1,7,86,32
황사카,11,1,1,38,12,6
유라다,8,1,1,74,98,65
강파아,9,1,1,98,62,70
